,MONTH,ID,TEMP_C,LONGITUDE,LATITUDE,RCLASS,COORDS,START_TIME,END_TIME,Q99,DAILY_DIFF,DEPTH,REGION,SHOREDIST,SST,SST_MAX,WEEKLY_DIFF
89,2,3699.0,27.51886772058824,150.8916,-20.7718,Plateau,POINT (150.8916 -20.7718),2006-09-08 00:00:00,2011-09-30 23:30:00,28.2408,0.3243465622280244,11.0,AUSTRALIA,87467.9140625,28.1479431152344,29.631005859375023,2.229444742202759
90,2,3706.0,28.23632456140351,150.8925,-20.7722,Outer Reef Flat,POINT (150.8925 -20.7722),2006-09-06 00:00:00,2008-07-17 13:30:00,28.9809,0.5419761479123301,1.9,AUSTRALIA,87543.1484375,27.896875000000023,28.881982421875023,1.1999613046646118
91,1,3714.0,31.02468632392473,146.3325,-18.6798,Outer Reef Flat,POINT (146.3325 -18.6798),2006-09-01 00:00:00,2008-06-30 23:30:00,32.653,0.6024877428998504,2.0,AUSTRALIA,1814.70849609375,28.942163085937523,30.700982666015648,1.7576944828033447
92,1,3715.0,30.498462533602147,146.333,-18.6802,Outer Reef Flat,POINT (146.333 -18.6802),2006-09-01 00:00:00,2008-06-30 23:30:00,32.167275,0.5383333333333333,5.0,AUSTRALIA,1954.8011474609373,28.942163085937523,30.700982666015648,1.7520633935928345
93,12,10198.0,29.163679737903227,145.5136,-14.7435,Reef Crest,POINT (145.5136 -14.7435),2010-11-01 00:00:00,2012-09-30 23:30:00,30.66885,1.1243034285714284,1.9,AUSTRALIA,0.0,29.348809814453148,30.271997070312523,1.2186517715454102
94,2,10878.0,27.03401162280701,151.9762,-23.3317,Outer Reef Flat,POINT (151.9762 -23.3317),2010-12-01 00:00:00,2012-08-24 13:30:00,27.7053,0.6363698326966144,6.6,AUSTRALIA,1431.03466796875,27.407739257812523,29.086999511718773,1.03192138671875
95,2,10921.0,29.734314456035765,143.0997,-10.518,Outer Reef Flat,POINT (143.0997 -10.518),2012-10-04 00:00:00,2013-11-30 23:30:00,32.325341,3.275864965517241,1.4,AUSTRALIA,0.0,29.5566345214844,30.326989746093773,0.845118522644043
96,12,10931.0,29.32045356182796,142.8191,-10.2009,Inner Reef Flat,POINT (142.8191 -10.2009),2012-10-06 00:00:00,2015-02-24 13:30:00,31.1447,2.213867597284635,1.6,AUSTRALIA,458.5582885742188,29.4975524902344,30.847985839843773,1.3817602396011353
97,4,10933.0,28.739944722222223,144.0406,-9.9134,Outer Reef Flat,POINT (144.0406 -9.9134),2012-10-06 00:00:00,2013-11-29 13:30:00,29.907743,1.2171035749751735,2.6,AUSTRALIA,109.65735626220705,28.9150329589844,29.601007080078148,0.6934216022491455
98,2,10935.0,29.840728943452383,143.2264,-10.1744,Back Reef Slope,POINT (143.2264 -10.1744),2012-10-07 00:00:00,2013-11-30 23:30:00,30.7207,1.3715378571428571,2.3,AUSTRALIA,12143.72265625,29.427789306640648,30.383996582031276,0.8165820240974426
99,1,10936.0,29.31863938172043,143.226,-10.1741,Reef Slope,POINT (143.226 -10.1741),2012-10-07 00:00:00,2015-02-24 13:30:00,30.3216,0.6715615627996164,4.1,AUSTRALIA,12143.72265625,29.455163574218773,30.5629821777344,1.3479238748550415
100,1,11956.0,29.513764986559146,143.8767,-9.1395,Reef Slope,POINT (143.8767 -9.1395),2011-12-14 00:00:00,2012-11-30 23:30:00,30.996687,1.164198583569405,3.8,AUSTRALIA,156.4333038330078,29.605157470703148,30.6559997558594,0.7802954912185669
101,2,12198.0,28.4722447002924,149.4305,-19.8069,Sheltered Reef Slope,POINT (149.4305 -19.8069),2011-03-15 00:00:00,2013-04-23 13:30:00,29.1873,0.2657523521141993,7.4,AUSTRALIA,53819.05078125,28.760339355468773,29.5620056152344,1.0680804252624512
102,2,12201.0,27.859122843567253,150.0822,-19.7457,Outer Reef Flat,POINT (150.0822 -19.7457),2011-04-01 00:00:00,2013-03-31 23:30:00,29.1617,1.5505662106703146,2.4,AUSTRALIA,109644.5,28.136041259765648,28.7919860839844,0.9245416522026062
103,2,12205.0,28.90842054093567,148.8848,-20.0877,Deep Lagoon,POINT (148.8848 -20.0877),2011-04-01 00:00:00,2013-04-20 13:30:00,30.1279,1.5258824469856778,2.0,AUSTRALIA,804.4381713867188,28.9907165527344,29.838006591796898,1.2719990015029907
104,2,12206.0,28.7942298245614,148.8738,-20.0779,Sheltered Reef Slope,POINT (148.8738 -20.0779),2011-04-01 00:00:00,2013-04-20 13:30:00,29.5004,0.4456355723326302,9.1,AUSTRALIA,0.0,29.001824951171898,29.838983154296898,1.2992911338806152
105,2,12207.0,27.707936887254903,150.1499,-19.795,Reef Crest,POINT (150.1499 -19.795),2011-04-01 00:00:00,2014-12-31 23:30:00,28.9925,1.2700769333738973,2.0,AUSTRALIA,113075.171875,27.934747314453148,28.876000976562523,1.4239164590835571
106,2,12208.0,27.952472270114946,150.1612,-19.7919,Reef Slope,POINT (150.1612 -19.7919),2011-04-01 00:00:00,2012-06-30 23:30:00,28.5781,0.4379553610503283,8.7,AUSTRALIA,114397.46875,28.4238220214844,28.904992675781276,0.6444607973098755
107,2,12210.0,28.731378106725145,149.0377,-20.1819,Back Reef Slope,POINT (149.0377 -20.1819),2011-04-01 00:00:00,2013-04-19 13:30:00,29.3374,0.2735110728182325,8.9,AUSTRALIA,104.48497009277344,28.939630126953148,29.713006591796898,1.289290189743042
108,2,12398.0,27.91093625730993,152.4465,-21.2965,Reef Slope,POINT (152.4465 -21.2965),2011-12-01 00:00:00,2013-11-30 13:30:00,28.7296,0.3685503593019277,7.8,AUSTRALIA,49171.4609375,28.01705322265628,28.756982421875023,0.9201109409332275
109,2,12456.0,27.92963036764706,150.5571,-20.9215,Outer Reef Flat,POINT (150.5571 -20.9215),2011-12-01 00:00:00,2014-04-17 13:30:00,28.7509,0.3442254533243787,9.2,AUSTRALIA,50446.9765625,27.929528808593773,29.4059997558594,1.2750601768493652
110,1,12558.0,28.34733706317204,147.5759,-18.572,Reef Slope,POINT (147.5759 -18.572),2012-05-01 00:00:00,2014-04-30 23:30:00,29.691387,0.6275371232876712,1.9,AUSTRALIA,83457.0234375,28.56099853515628,29.667993164062523,1.1596550941467285
111,1,12585.0,27.458297859450727,152.664,-21.9973,Reef Slope,POINT (152.664 -21.9973),2013-10-01 00:00:00,2015-01-21 13:30:00,28.938,1.20768495899494,2.3,AUSTRALIA,31950.076171875,27.290124511718773,28.070001220703148,0.7185164093971252
112,2,12757.0,27.926376936274508,150.3807,-21.0266,Sheltered Reef Slope,POINT (150.3807 -21.0266),2012-02-01 00:00:00,2014-04-23 13:30:00,28.7362,0.3045887088503744,8.1,AUSTRALIA,32898.48828125,28.196405029296898,29.579003906250023,1.3526421785354614
113,7,BNP_south_1b,30.615502217741938,-80.15982,25.4347,Sheltered Reef Slope,POINT (-80.15982 25.4347),2014-09-01,2017-11-30 23:30:00,31.965775999999995,0.7588349620893008,3.0,CARIBBEAN,3574.419921875,30.502740478515648,31.491998291015648,1.807639241218567
114,8,FLK_lower_1,30.795179659498206,-81.877316,24.45386,Inner Reef Flat,POINT (-81.877316 24.45386),2013-12-03,2016-11-30 23:30:00,32.499038,1.2449747714808044,1.0,CARIBBEAN,4926.181640625,30.619897460937523,31.480004882812523,2.070020914077759
115,8,FLK_middle_1,31.11497012768817,-81.11,24.627,Outer Reef Flat,POINT (-81.11 24.627),2013-12-04,2016-02-24 23:30:00,32.120225,1.064078597785978,1.0,CARIBBEAN,6815.63916015625,31.003045654296898,31.631005859375023,1.898879051208496
116,8,FLK_upper_1,30.53322159498208,-80.376,25.012,Outer Reef Flat,POINT (-80.376 25.012),2013-12-05,2016-11-30 23:30:00,31.583881,0.9285422161172162,2.0,CARIBBEAN,8374.5673828125,30.634088134765648,31.467004394531276,1.863175392150879
117,8,FLK_upper_5,31.200575,-80.50207,24.9465,Outer Reef Flat,POINT (-80.50207 24.9465),2013-12-05,2016-06-30 23:30:00,32.1223,0.9137438764643238,6.0,CARIBBEAN,5347.14599609375,30.982293701171898,31.747979736328148,1.9999165534973145
118,10,STJ_east_1,29.63520649641577,-64.66727,18.34634,Outer Reef Flat,POINT (-64.66727 18.34634),2014-07-04,2017-07-31 23:30:00,31.122234,1.569227846975089,1.0,CARIBBEAN,111.31948852539062,29.329949951171898,29.976007080078148,1.026738166809082
119,10,STJ_east_5,29.56044478046595,-64.6655,18.34684,Reef Slope,POINT (-64.6655 18.34684),2014-07-04,2017-07-31 23:30:00,30.043262,0.4119098754448398,5.5,CARIBBEAN,111.31948852539062,29.329949951171898,29.976007080078148,1.0439167022705078
120,10,STJ_north_5,29.46516581541219,-64.77214,18.36242,Plateau,POINT (-64.77214 18.36242),2014-07-03,2017-07-31 23:30:00,29.874448,0.3423677333333333,5.9,CARIBBEAN,841.2332763671875,29.276025390625023,29.9169860839844,0.9815157651901245
121,10,STJ_south_1,29.938073633512545,-64.72413,18.31827,Inner Reef Flat,POINT (-64.72413 18.31827),2014-07-04,2017-07-31 23:30:00,31.613829000000003,1.5968368327402136,1.1,CARIBBEAN,0.0,29.316796875000023,29.973992919921898,1.0434068441390991
122,10,STJ_south_5,29.65221280241936,-64.72157,18.31044,Reef Slope,POINT (-64.72157 18.31044),2014-07-04,2016-05-31 23:30:00,30.393396,0.4430737822349569,5.9,CARIBBEAN,0.0,29.307000732421898,29.964990234375023,0.7846224904060364
123,10,STJ_west_1,29.496218369175622,-64.80767,18.32873,Reef Crest,POINT (-64.80767 18.32873),2014-07-02,2017-07-31 23:30:00,30.022211,0.4734150976909414,2.4,CARIBBEAN,0.0,29.276635742187523,29.8649841308594,1.0000234842300415
124,10,STJ_west_5,29.54850470430108,-64.80797,18.32827,Reef Crest,POINT (-64.80797 18.32827),2014-07-02,2016-07-31 23:30:00,29.999875,0.3630641261498027,6.3,CARIBBEAN,0.0,29.2333923339844,29.8649841308594,0.8589597344398499
125,10,STT_north_5,29.36254383960573,-64.97528,18.3833,Reef Slope,POINT (-64.97528 18.3833),2014-07-02,2017-07-31 23:30:00,29.879368,0.3932033747779751,6.3,CARIBBEAN,105.63851165771484,29.282525634765648,29.799981689453148,1.006778597831726
126,10,PR_east_15b,29.562063004032257,-65.56462,18.33696,Sheltered Reef Slope,POINT (-65.56462 18.33696),2015-05-01,2017-07-31 23:30:00,30.242817,0.3762148238153098,19.8,CARIBBEAN,387.3720397949219,29.46407470703128,30.424005126953148,1.066597580909729
127,10,PR_east_1a,29.55476706989248,-65.33295,18.33124,Reef Slope,POINT (-65.33295 18.33124),2015-05-01,2017-07-31 23:30:00,30.378877,0.849479829890644,2.3,CARIBBEAN,0.0,29.37227783203128,30.1459899902344,0.8485957384109497
128,10,PR_east_5a,29.528042775537635,-65.33331,18.33112,Reef Slope,POINT (-65.33331 18.33112),2015-05-01,2017-07-31 23:30:00,30.164676,0.4682702308626975,7.8,CARIBBEAN,105.67032623291016,29.37227783203128,30.1459899902344,0.8416009545326233
129,9,PR_east_1b,29.731017118055554,-65.56586,18.33773,Shallow Lagoon,POINT (-65.56586 18.33773),2015-05-01,2017-07-31 23:30:00,30.691217,0.6461921020656136,2.1,CARIBBEAN,238.8588409423828,29.460107421875023,30.425988769531276,1.0111565589904785
130,9,PR_east_5b,29.70291378472222,-65.56527,18.33738,Sheltered Reef Slope,POINT (-65.56527 18.33738),2015-05-01,2017-03-28 23:30:00,30.47557,0.4706965498406918,7.2,CARIBBEAN,238.8588409423828,29.460107421875023,30.425988769531276,0.9463362693786621
131,9,PR_south_15a,29.92708083333333,-67.05065,17.95355,Sheltered Reef Slope,POINT (-67.05065 17.95355),2015-02-01,2017-06-19 23:30:00,30.589262,0.1825641379310344,18.9,CARIBBEAN,111.31948852539062,29.574822998046898,30.304986572265648,0.9835695624351501
132,9,PR_south_5a,30.065529652777776,-67.0507,17.95377,Sheltered Reef Slope,POINT (-67.0507 17.95377),2015-02-01,2017-06-19 23:30:00,30.787557,0.4210450574712644,4.9,CARIBBEAN,111.31948852539062,29.574822998046898,30.304986572265648,0.9412835240364075
133,9,PR_south_1a,30.092686805555555,-67.050667,17.95397,Outer Reef Flat,POINT (-67.050667 17.95397),2015-02-01,2016-11-30 23:30:00,30.954087,0.5955349775784755,1.5,CARIBBEAN,111.31948852539062,29.574822998046898,30.304986572265648,0.8904909491539001
134,10,PR_south_1b,29.89153501344086,-66.23076,17.9122,Outer Reef Flat,POINT (-66.23076 17.9122),2015-05-01,2017-05-31 23:30:00,31.112184000000003,0.9302162729658792,1.9,CARIBBEAN,111.31948852539062,29.481286621093773,30.257989501953148,0.9412357211112976
135,9,PR_west_5,29.698572465277778,-67.260733,18.34293,Reef Slope,POINT (-67.260733 18.34293),2015-05-11,2017-06-17 23:30:00,30.530862,0.7180695708712614,8.1,CARIBBEAN,111.31948852539062,29.428643798828148,30.338983154296898,0.933178722858429
136,9,STX_South_01,29.34231385281385,-64.65305,17.71238,Terrestrial Reef Flat,POINT (-64.65305 17.71238),2016-09-14,2019-08-31 23:30:00,31.03599,0.7877992606284658,1.0,CARIBBEAN,1024.076171875,29.018853759765648,30.227990722656276,1.2101621627807617
137,10,STX_south_1,29.69433461021505,-64.65305,17.71238,Terrestrial Reef Flat,POINT (-64.65305 17.71238),2013-09-11,2015-10-31 23:30:00,31.157503,0.824061971830986,1.0,CARIBBEAN,1024.076171875,29.305566406250023,30.118981933593773,0.88479083776474
138,9,STX_east_05,29.233687234042552,-64.59734,17.76271,Sheltered Reef Slope,POINT (-64.59734 17.76271),2016-09-14,2018-08-31 23:30:00,30.245545,0.4742778242677825,5.0,CARIBBEAN,556.5974731445312,29.052606201171898,30.159997558593773,1.0133178234100342
139,10,STX_east_5,29.514313530465948,-64.59734,17.76271,Sheltered Reef Slope,POINT (-64.59734 17.76271),2013-09-12,2015-11-23 23:30:00,30.0148,0.4403657534246575,5.0,CARIBBEAN,556.5974731445312,29.3049255371094,30.227990722656276,0.8768457174301147
140,10,STX_east_1,29.51532482078853,-64.5976,17.76237,Outer Reef Flat,POINT (-64.5976 17.76237),2013-09-12,2016-01-18 23:30:00,30.120672,0.4902062863795111,1.0,CARIBBEAN,556.5974731445312,29.3049255371094,30.227990722656276,0.891568660736084
141,9,STX_south_05,29.313432196969696,-64.65221,17.71097,Deep Lagoon,POINT (-64.65221 17.71097),2016-09-14,2019-08-31 23:30:00,30.479655,0.4323372458410351,5.0,CARIBBEAN,1265.16259765625,29.018853759765648,30.227990722656276,1.1828218698501587
142,10,STX_south_5,29.6631289874552,-64.65221,17.71097,Deep Lagoon,POINT (-64.65221 17.71097),2013-09-11,2016-05-31 23:30:00,30.722637,0.4532995975855131,5.0,CARIBBEAN,1265.16259765625,29.305566406250023,30.118981933593773,0.9788970947265625
143,10,STX_west_1,29.5113436155914,-64.89392,17.74824,Inner Reef Flat,POINT (-64.89392 17.74824),2013-09-10,2015-05-31 23:30:00,30.443771,1.1641930047694753,1.0,CARIBBEAN,0.0,29.335260009765648,30.169000244140648,0.7818480134010315
144,10,STX_west_15,29.32818194832402,-64.89576,17.7437,Reef Slope,POINT (-64.89576 17.7437),2013-09-10,2019-08-31 23:30:00,30.008076,0.252733638320775,15.0,CARIBBEAN,153.73049926757812,29.199853515625023,30.192987060546898,1.3506746292114258
145,9,OCC-FFS-003,27.57088484002976,-166.291743,23.87565,Reef Slope,POINT (-166.291743 23.87565),2013-09-09 00:00:00,2019-08-28 22:30:00,28.602,0.5224326941492468,6.4,HAWAII,734.4213256835938,27.901727294921898,29.045983886718773,2.2958199977874756
146,9,OCC-FFS-005,27.434001393034823,-166.21969,23.866072,Deep Lagoon,POINT (-166.21969 23.866072),2010-09-09 03:00:00,2016-08-31 23:30:00,28.980932,0.9017291408579948,3.0,HAWAII,1125.322265625,27.51339111328128,29.105981445312523,2.017794132232666
147,9,OCC-FFS-008,27.547496418578625,-166.120261,23.830209,Reef Slope,POINT (-166.120261 23.830209),2013-09-09 07:30:00,2019-08-28 23:00:00,28.65982,0.6018872113406881,4.6,HAWAII,9270.69921875,27.82979736328128,29.144982910156276,2.2868220806121826
148,9,OCC-FFS-011,27.738155401234568,-166.17971,23.640981,Inner Reef Flat,POINT (-166.17971 23.640981),2013-09-07 00:00:00,2015-07-31 23:30:00,28.57455,0.7949714285714287,6.4,HAWAII,881.518798828125,28.090509033203148,29.131982421875023,1.1485430002212524
149,9,OCC-FFS-012,26.99786730820636,-166.17375,23.64515,Inner Reef Flat,POINT (-166.17375 23.64515),2010-09-13 01:00:00,2013-08-31 23:30:00,28.08092,0.836341451882604,1.9,HAWAII,232.3506317138672,27.041680908203148,27.993005371093773,1.2652873992919922
150,9,OCC-FFS-014,28.026524098440547,-166.253744,23.79245,Deep Lagoon,POINT (-166.253744 23.79245),2013-09-07 00:00:00,2019-08-27 20:00:00,29.107372,0.2765674469179911,12.8,HAWAII,2657.7919921875,28.121942138671898,29.4269958496094,2.432089328765869
151,9,OCC-FFS-015,28.267111763242976,-166.233218,23.791847,Deep Lagoon,POINT (-166.233218 23.791847),2013-09-07 05:30:00,2016-08-31 23:30:00,29.07816,0.4138641935422202,4.8,HAWAII,1588.1453857421875,28.346551513671898,29.451989746093773,1.6413905620574951
152,9,OCC-FFS-016,27.730137647488142,-166.167495,23.738133,Inner Reef Flat,POINT (-166.167495 23.738133),2010-09-09 10:30:00,2016-08-31 23:30:00,29.41198,0.8016523602774888,2.7,HAWAII,150.9169464111328,27.781427001953148,29.538995361328148,2.1691277027130127
153,9,OCC-FFS-018,27.78633825671941,-166.121221,23.827943,Inner Reef Flat,POINT (-166.121221 23.827943),2013-09-08 01:30:00,2015-10-31 23:30:00,28.79852,0.7381371203061469,1.7,HAWAII,9031.2578125,27.999780273437523,29.144982910156276,1.1900006532669067
154,9,OCC-FFS-021,26.91640751096492,-166.179725,23.638816,Reef Slope,POINT (-166.179725 23.638816),2010-09-15 00:00:00,2013-08-31 23:30:00,27.701081,0.670360720887246,10.6,HAWAII,987.6021118164062,27.024438476562523,27.943994140625023,1.2651846408843994
155,9,OCC-FFS-022,26.881817790937177,-166.273074,23.880466,Reef Slope,POINT (-166.273074 23.880466),2010-09-10 00:00:00,2013-08-31 23:30:00,27.716169,0.4181936249329142,8.7,HAWAII,1079.8673095703125,26.989648437500023,27.855004882812523,1.3371946811676025
156,9,OCC-FFS-023,27.03269116975387,-166.275156,23.856237,Deep Lagoon,POINT (-166.275156 23.856237),2010-09-08 00:00:00,2013-08-31 23:30:00,28.182495,0.6063809205613739,7.5,HAWAII,1570.781494140625,27.0222106933594,27.9169860839844,1.3961009979248047
157,9,OCC-KAU-005,27.48140576388889,-159.525493,21.882239,Reef Slope,POINT (-159.525493 21.882239),2013-09-01 00:00:00,2019-07-20 23:30:00,28.995088,0.6814925943176525,5.4,HAWAII,103.29893493652344,27.553613281250023,29.133996582031276,1.8287419080734253
158,10,OCC-KAU-010,26.07629341397849,-159.447488,21.86885,Plateau,POINT (-159.447488 21.86885),2010-11-01 00:00:00,2013-08-17 17:30:00,26.73522,0.4303243448444771,6.1,HAWAII,103.30907440185548,26.119805908203148,26.939996337890648,1.3279465436935425
159,9,OCC-KUR-003,27.39663915609695,-178.345427,28.450545,Reef Crest,POINT (-178.345427 28.450545),2013-07-14 12:00:00,2019-08-31 23:30:00,28.71489,0.6000790651205451,4.8,HAWAII,6503.861328125,27.549401855468773,29.140008544921898,3.021956443786621
160,9,OCC-KUR-004,27.24939170109245,-178.306223,28.44761,Inner Reef Flat,POINT (-178.306223 28.44761),2010-10-01 00:00:00,2019-08-31 23:30:00,28.989494,0.8531275069860705,0.9,HAWAII,5354.91455078125,27.415429687500023,29.0629821777344,3.1426966190338135
161,9,OCC-KUR-011,27.404395673256246,-178.339316,28.387194,Reef Slope,POINT (-178.339316 28.387194),2013-07-14 12:00:00,2019-08-31 23:30:00,28.861225,0.7674635860310696,4.6,HAWAII,445.2779541015625,27.591119384765648,29.178979492187523,2.991398811340332
162,8,OCC-KUR-014,27.487317540322582,-178.374395,28.41282,Back Reef Slope,POINT (-178.374395 28.41282),2016-09-14 02:30:00,2019-08-31 23:30:00,29.350798,0.7823099689973234,5.0,HAWAII,4068.050048828125,27.427178955078148,29.308984375000023,2.0535776615142822
163,8,OCC-KUR-015,27.30419233030914,-178.368404,28.429244,Outer Reef Flat,POINT (-178.368404 28.429244),2010-10-01 00:00:00,2019-08-31 23:30:00,29.265976,0.9323534004899128,0.9,HAWAII,5040.84912109375,27.4821716308594,29.2189880371094,3.136934995651245
164,8,OCC-KUR-019,27.36739334677419,-178.34321,28.418214,Deep Lagoon,POINT (-178.34321 28.418214),2010-10-01 00:00:00,2013-06-30 23:30:00,29.5664,0.9135871513944224,0.3,HAWAII,2953.33203125,27.150170898437523,28.403985595703148,1.9919216632843018
165,8,OCC-KUR-022,26.97973602150537,-178.34321,28.418214,Deep Lagoon,POINT (-178.34321 28.418214),2010-10-01 00:00:00,2013-06-30 23:30:00,28.3718,0.7304032868525897,9.8,HAWAII,2953.33203125,27.150170898437523,28.403985595703148,1.9919216632843018
166,10,OCC-LAN-007,26.10771260080645,-156.834676,20.87053,Reef Slope,POINT (-156.834676 20.87053),2010-11-01 00:00:00,2013-08-20 16:00:00,26.957975,0.3834430350891475,14.6,HAWAII,684.6610717773438,26.254724121093773,27.027001953125023,1.3572802543640137
167,9,OCC-LAY-001,27.720667060185185,-171.738929,25.77952,Outer Reef Flat,POINT (-171.738929 25.77952),2008-10-01 00:00:00,2012-02-29 23:30:00,29.144214000000005,1.3482970328789092,1.21,HAWAII,0.0,27.656610107421898,28.4789978027344,2.007725954055786
168,9,OCC-LAY-003,27.557534756944445,-171.742645,25.772464,Inner Reef Flat,POINT (-171.742645 25.772464),2008-10-01 00:00:00,2013-02-28 23:30:00,28.521038,0.7225611662531017,2.93,HAWAII,100.24626922607422,27.56026611328128,28.428002929687523,2.0735669136047363
169,9,OCC-LIS-002,28.18441594470857,-173.997019,26.078398,Reef Slope,POINT (-173.997019 26.078398),2010-10-01 00:00:00,2019-08-31 20:30:00,29.673101,0.4087866816505301,14.4,HAWAII,2693.0517578125,28.168634033203148,29.7919860839844,2.8188509941101074
170,8,OCC-LIS-003,28.76024647177419,-173.984726,26.078693,Inner Reef Flat,POINT (-173.984726 26.078693),2013-09-14 00:00:00,2016-03-30 12:30:00,29.96056,0.4837368229750953,4.3,HAWAII,1563.1607666015625,28.586206054687523,29.758996582031276,1.6789227724075317
171,9,OCC-LIS-006,28.41543505295008,-173.918044,26.037185,Deep Lagoon,POINT (-173.918044 26.037185),2013-09-13 07:00:00,2019-08-30 22:30:00,30.058991,0.5425299922374283,4.8,HAWAII,4562.61767578125,28.3476501464844,30.004998779296898,2.6245837211608887
172,9,OCC-LIS-009,28.25243930310408,-173.896129,25.957118,Reef Slope,POINT (-173.896129 25.957118),2013-09-14 02:00:00,2019-08-30 23:30:00,29.770103,0.4210732327146645,5.6,HAWAII,12458.1201171875,28.249353027343773,29.852990722656276,2.5260367393493652
173,9,OCC-LIS-010,28.206322596153843,-173.915897,25.967666,Deep Lagoon,POINT (-173.915897 25.967666),2010-10-01 00:00:00,2019-08-30 23:30:00,29.948785,0.434083076396026,9.9,HAWAII,10579.197265625,28.210626220703148,30.028985595703148,2.9839789867401123
174,9,OCC-LIS-016,28.27419494324045,-173.915897,25.967666,Deep Lagoon,POINT (-173.915897 25.967666),2010-10-01 00:00:00,2016-09-17 13:00:00,29.995529,0.4711077237175063,0.5,HAWAII,10579.197265625,28.275720214843773,30.028985595703148,2.7237846851348877
175,9,OCC-LIS-013,28.124371062675777,-173.994387,25.986994,Deep Lagoon,POINT (-173.994387 25.986994),2010-10-01 00:00:00,2019-08-31 21:00:00,29.945400000000003,0.5118775892407423,14.6,HAWAII,8156.32958984375,28.173181152343773,29.863000488281276,2.858139753341675
176,9,OCC-LIS-014,28.445153400735293,-173.966005,25.987902,Deep Lagoon,POINT (-173.966005 25.987902),2013-09-15 00:00:00,2019-08-31 23:30:00,30.325492,0.4982222166499498,4.8,HAWAII,7364.09228515625,28.297937011718773,30.032983398437523,2.7229795455932617
